dataset,run_name,experiment_name,run_dir,run_mtime,scene_id,ckpt_from_name,sample_rate_from_name,n_views_from_name,submap_every_from_name,profile_from_name,parse_pattern,test_metrics_file,test_output_label,test_protocol,use_legacy_test_output,run_key,analysis_key,test_variant_rank,split,frame_id,frame_index,lpips,psnr,ssim
405841,reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/405841/reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,1774808215.9877875,C,dl3dv,30,12,2.0,stable_v1,405841_new,eval_test.json,sampled,sampled_test,True,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1__test-sampled,1,train,0081,81,0.06728698313236237,47.0755615234375,0.9914610981941223
405841,reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/405841/reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,1774808215.9877875,C,dl3dv,30,12,2.0,stable_v1,405841_new,eval_test.json,sampled,sampled_test,True,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1__test-sampled,1,train,0093,93,0.05710838735103607,48.56112289428711,0.992542028427124
405841,reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/405841/reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,1774808215.9877875,C,dl3dv,30,12,2.0,stable_v1,405841_new,eval_test.json,sampled,sampled_test,True,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1__test-sampled,1,train,0104,104,0.06667029857635498,48.836090087890625,0.9916355013847351
405841,reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/405841/reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,1774808215.9877875,C,dl3dv,30,12,2.0,stable_v1,405841_new,eval_test.json,sampled,sampled_test,True,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1__test-sampled,1,train,0116,116,0.06482533365488052,47.3519287109375,0.9909380674362183
405841,reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/405841/reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,1774808215.9877875,C,dl3dv,30,12,2.0,stable_v1,405841_new,eval_test.json,sampled,sampled_test,True,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1,405841__reggs_405841_scene_C_dl3dv-ckpt_sr30_nv12_sm2_stable_v1__test-sampled,1,train,0128,128,0.08242367208003998,46.06730270385742,0.9893766641616821
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0015,15,0.4286983907222748,14.404112815856934,0.411857545375824
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0045,45,0.4944794774055481,13.437629699707031,0.3845416307449341
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0075,75,0.5119320154190063,14.381449699401855,0.39921435713768005
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0105,105,0.3208348751068115,19.382709503173828,0.5846818685531616
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0135,135,0.12807859480381012,25.49148178100586,0.8685016632080078
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0165,165,0.4494849145412445,16.981054306030273,0.5130934715270996
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0195,195,0.5536506175994873,14.996530532836914,0.330872505903244
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0225,225,0.6388381719589233,12.367073059082031,0.3401500880718231
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0255,255,0.6580246090888977,12.190048217773438,0.29711300134658813
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,test,0285,285,0.6239567399024963,12.655986785888672,0.2949376702308655
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0000,0,0.0007715836400166154,53.920997619628906,0.9994624853134155
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0033,33,0.0007407532539218664,52.336204528808594,0.9995293617248535
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0067,67,0.0007845799555070698,55.166969299316406,0.9996662139892578
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0101,101,0.0009978757007047534,52.790130615234375,0.9993910789489746
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0136,136,0.0008211722015403211,52.9033317565918,0.9995696544647217
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0169,169,0.0009331003529950976,52.10948181152344,0.9995133280754089
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0203,203,0.004451260901987553,49.533016204833984,0.9986190795898438
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0237,237,0.004328932613134384,52.52043151855469,0.9991514086723328
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0271,271,0.002535262843593955,51.826045989990234,0.9991605281829834
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,1774789435.2352087,main,dl3dv,30,10,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr30_nv10__test-sampled,1,train,0305,305,0.004929764661937952,44.636192321777344,0.9980267286300659
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,test,0025,25,0.5064036846160889,13.681635856628418,0.4372377395629883
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,test,0075,75,0.4972361624240875,14.172450065612793,0.4066850543022156
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,test,0125,125,0.48525676131248474,15.93140983581543,0.4430994391441345
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,test,0175,175,0.522461473941803,15.726543426513672,0.3953940272331238
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,test,0225,225,0.6347296237945557,12.500617027282715,0.3049781918525696
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,test,0275,275,0.5196748375892639,15.437200546264648,0.4364323616027832
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0000,0,0.000737502530682832,54.22150421142578,0.999483585357666
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0034,34,0.0009185596136376262,52.4019775390625,0.9995033144950867
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0067,67,0.005590418819338083,43.56495666503906,0.9971448183059692
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0101,101,0.0007585055427625775,53.05181121826172,0.9994716644287109
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0135,135,0.00088222831254825,52.516334533691406,0.9995654821395874
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0169,169,0.0009894785471260548,52.88330078125,0.9995206594467163
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0203,203,0.007060155738145113,49.0296745300293,0.9979758262634277
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0237,237,0.004961350467056036,51.93561553955078,0.9988236427307129
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0270,270,0.0008920960244722664,53.662593841552734,0.9994988441467285
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,1774804572.4704654,main,dl3dv,50,10,2.0,stable_v1,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm2_stable_v1__test-sampled,1,train,0305,305,0.003914487082511187,46.065086364746094,0.9984290599822998
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,test,0025,25,0.5048674941062927,14.423650741577148,0.44267672300338745
