experiment_name,scene,plan,variant,model,run_name,iter,split,l1,psnr,log_path
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,4000,test,0.01879268023185432,28.38104772567749,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,4000,train,0.017870674282312395,28.7305965423584,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,6000,test,0.017300757967556514,29.015660285949707,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,6000,train,0.01629605293273926,29.372891998291017,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,8000,test,0.016247293989484508,29.521827697753906,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,8000,train,0.014611447043716908,30.218172454833987,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,10000,test,0.015431361272931099,29.896674474080402,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,10000,train,0.01374389585107565,30.63589019775391,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,12000,test,0.015022498788312078,30.055717150370278,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,12000,train,0.01288385819643736,31.131759643554688,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,14000,test,0.014812935919811327,30.10244131088257,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,14000,train,0.011857798136770726,31.62939796447754,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,16000,test,0.014472964219748974,30.195608456929524,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,16000,train,0.011553966067731382,31.8118034362793,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,18000,test,0.014023392228409648,30.32445462544759,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,18000,train,0.011136372759938241,32.04280395507813,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,20000,test,0.013760417544593413,30.45547262827555,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,20000,train,0.010916409827768803,32.22721786499024,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,22000,test,0.013739146525040269,30.52646748224894,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,22000,train,0.01077783163636923,32.399984741210936,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,24000,test,0.013536410328621665,30.5615496635437,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,24000,train,0.010264154709875585,32.69927978515625,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,26000,test,0.013454591389745474,30.59586970011393,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,26000,train,0.010361295752227308,32.56664390563965,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,28000,test,0.013430420076474547,30.567524592081703,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,28000,train,0.010029353294521572,32.8653564453125,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,30000,test,0.013362917040164271,30.606870969136555,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,30000,train,0.009912607446312905,32.95386810302735,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,32000,test,0.013469426815087596,30.566153049468994,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,32000,train,0.00976252593100071,33.00358352661133,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,34000,test,0.013323034315059582,30.652977466583252,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,34000,train,0.009524450544267893,33.14487838745117,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,36000,test,0.013117063712949554,30.684987862904865,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,36000,train,0.009710406605154277,33.12419128417969,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,38000,test,0.013139371061697602,30.72646951675415,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,38000,train,0.010094633512198926,32.98379669189453,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,40000,test,0.013256024879713852,30.666542212168373,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__3dgs__default_40k_eval2k,405841,planB,vggt_96,3dgs,default_40k_eval2k,40000,train,0.009523034002631903,33.29106140136719,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/3dgs/logs/405841__planB__vggt_96__3dgs_default_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,2000,test,0.023805801291018724,27.29655917485555,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,2000,train,0.023206530138850212,26.896249771118164,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,4000,test,0.019093026562283434,28.769279321034748,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,4000,train,0.018406542390584948,28.43537292480469,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,6000,test,0.017129490384832025,29.446047941843666,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,6000,train,0.0167838167399168,29.09368057250977,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,8000,test,0.016440527358402807,29.64438692728678,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,8000,train,0.014720478467643261,29.756127548217776,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,10000,test,0.015966026578098536,29.97333224614461,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,10000,train,0.015469213575124742,29.824117279052736,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,12000,test,0.015192035197590787,30.181582609812416,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,12000,train,0.014445225894451142,30.295126724243165,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,14000,test,0.01502550533041358,30.29055086771647,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,14000,train,0.013312948308885098,30.85451812744141,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,16000,test,0.014537255745381117,30.506612141927082,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,16000,train,0.013428663834929466,30.81919212341309,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,18000,test,0.014378002534310022,30.603588104248047,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,18000,train,0.013048064894974232,31.12830848693848,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,20000,test,0.014959157599757114,30.494030475616455,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,20000,train,0.014001930318772794,30.983164978027347,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,22000,test,0.013823911858101685,30.74620993932088,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,22000,train,0.012336494214832783,31.49046096801758,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,24000,test,0.013860759635766346,30.777647177378334,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,24000,train,0.012376104481518269,31.451924896240236,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,26000,test,0.013745576919366915,30.885624408721924,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,26000,train,0.012179543264210224,31.7114070892334,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,28000,test,0.014115671239172418,30.82597462336222,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,28000,train,0.012424335069954396,31.851499557495117,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,30000,test,0.013681402429938316,30.918675104777016,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,30000,train,0.011818897724151612,31.892503356933595,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,32000,test,0.013733154007544119,30.94168440500895,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,32000,train,0.011737773381173612,32.01881370544434,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,34000,test,0.01358150520051519,31.018465201059975,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,34000,train,0.011819996684789658,32.055698013305665,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,36000,test,0.013321455180024106,31.122737089792885,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,36000,train,0.011598326824605466,32.15172462463379,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,38000,test,0.013390227298562724,31.10323921839396,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,38000,train,0.011442755907773973,32.332418060302736,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,40000,test,0.013403956855957706,31.126537164052326,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
405841__planB__vggt_96__scaffold__final_40k_eval2k,405841,planB,vggt_96,scaffold,final_40k_eval2k,40000,train,0.011716014705598354,32.17513771057129,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_96/scaffold/logs/405841__planB__vggt_96__scaffold_final_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,2000,test,0.021047175085792937,29.815433979034424,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,2000,train,0.016168243624269964,31.68835906982422,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,4000,test,0.03396513654539982,23.613452593485512,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,4000,train,0.02978476770222187,24.649390411376956,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,6000,test,0.02871223927165071,24.78583749135335,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,6000,train,0.023775577172636987,26.235972595214847,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,8000,test,0.026776788290590048,25.300326188405354,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,8000,train,0.020176596567034723,27.692467498779298,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,10000,test,0.026372367050498724,25.51155885060628,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,10000,train,0.020078530907630922,28.104895019531252,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,12000,test,0.026127652886013188,25.522915363311768,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,12000,train,0.01845933347940445,28.65483627319336,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,14000,test,0.026072220566372074,25.621176401774086,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,14000,train,0.017302588000893595,29.40351715087891,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,16000,test,0.022468372248113155,27.238954385121662,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_96__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_96,3dgs,default_40k_eval2k,16000,train,0.014356993697583677,31.48935012817383,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_96/3dgs/logs/DL3DV-2__planA__colmap_96__3dgs_default_40k_eval2k.log
